task,run_id,model_key,setting,prompt_tier,dataset,split,num_examples,primary_metric_name,primary_metric,exact_match,f1,prompt_acc,instr_acc,mtbench_score,instruction_level_acc,has_ans_exact_match,has_ans_f1,no_ans_exact_match,no_ans_f1,valid_scores,empty_responses,latency_ms_mean,decode_chars_per_s_mean,judge_model
task_eval,20260701_234322_phi4_mini_E2-Q8_truthfulqa_mc1_dev_P1,phi4_mini,E2-Q8,P1,truthfulqa_mc1,dev,200,f1,0.535,0.535,0.535,,,,,,,,,,,33622.18037253246,7.316554823489915,
task_eval,20260701_234419_llama32_3b_E0-REF_nq_open_dev_P2,llama32_3b,E0-REF,P2,nq_open,dev,200,f1,0.06759534354004414,0.0,0.06759534354004414,,,,,,,,,,,2053.1843947828747,179.86327209524595,
task_eval,20260701_235016_phi35_mini_E0-REF_squad_v2_dev_P2,phi35_mini,E0-REF,P2,squad_v2,dev,200,f1,0.04739917743006281,0.0,0.04739917743006281,,,,,0.0,0.0938597572872531,0.0,0.0,,,3570.1114927697927,154.16809757467894,
task_eval,20260701_235106_falcon_e_1b_E0-REF_truthfulqa_mc1_dev_P2,falcon_e_1b,E0-REF,P2,truthfulqa_mc1,dev,200,f1,0.385,0.385,0.385,,,,,,,,,,,6711.74839489162,61.876274169895446,
task_eval,20260701_235122_phi35_mini_E0-REF_nq_open_dev_P2,phi35_mini,E0-REF,P2,nq_open,dev,200,f1,0.025753484055751272,0.0,0.025753484055751272,,,,,,,,,,,3414.010857909452,144.80034364499005,
task_eval,20260701_235736_phi4_mini_E0-REF_squad_v2_dev_P2,phi4_mini,E0-REF,P2,squad_v2,dev,200,f1,0.047960959652305395,0.0,0.047960959652305395,,,,,0.0,0.0949721973312978,0.0,0.0,,,3018.414121803362,172.79792547784157,
task_eval,20260701_235948_phi4_mini_E0-REF_nq_open_dev_P2,phi4_mini,E0-REF,P2,nq_open,dev,200,f1,0.031199883547267125,0.0,0.031199883547267125,,,,,,,,,,,2598.5242311260663,165.6210870115802,
task_eval,20260702_000143_llama32_3b_E0-REF_truthfulqa_mc1_dev_P2,llama32_3b,E0-REF,P2,truthfulqa_mc1,dev,200,f1,0.59,0.59,0.59,,,,,,,,,,,2458.7542633665726,192.94755290352418,
task_eval,20260702_000212_phi4_mini_E0-REF_truthfulqa_mc1_dev_P2,phi4_mini,E0-REF,P2,truthfulqa_mc1,dev,200,f1,0.63,0.63,0.63,,,,,,,,,,,2019.3398125236854,165.40329406060093,
task_eval,20260702_000221_falcon_h1_tiny_90m_E0-REF_squad_v2_dev_P3,falcon_h1_tiny_90m,E0-REF,P3,squad_v2,dev,200,f1,0.029084889518563136,0.0,0.029084889518563136,,,,,0.0,0.05759384063081809,0.0,0.0,,,4960.043046369683,108.72128729599957,
task_eval,20260702_000256_falcon_h1_tiny_90m_E0-REF_nq_open_dev_P3,falcon_h1_tiny_90m,E0-REF,P3,nq_open,dev,200,f1,0.012112045858542569,0.0,0.012112045858542569,,,,,,,,,,,4543.011264840607,104.93650591569804,
task_eval,20260702_000353_falcon_h1_tiny_90m_E0-REF_truthfulqa_mc1_dev_P3,falcon_h1_tiny_90m,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.295,0.295,0.295,,,,,,,,,,,4699.537539724261,106.42774927427942,
task_eval,20260702_000752_smollm2_360m_E0-REF_squad_v2_dev_P3,smollm2_360m,E0-REF,P3,squad_v2,dev,200,f1,0.05255808347944571,0.0,0.05255808347944571,,,,,0.0,0.10407541283058556,0.0,0.0,,,2181.5391787153203,169.67375691323085,
task_eval,20260702_000801_smollm2_360m_E0-REF_nq_open_dev_P3,smollm2_360m,E0-REF,P3,nq_open,dev,200,f1,0.04269460027508622,0.0,0.04269460027508622,,,,,,,,,,,1373.758197989082,156.11817593642596,
task_eval,20260702_000839_smollm2_360m_E0-REF_truthfulqa_mc1_dev_P3,smollm2_360m,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.185,0.185,0.185,,,,,,,,,,,317.1835207263939,121.3592800309606,
task_eval,20260702_000902_falcon_h1_05b_E0-REF_squad_v2_dev_P3,falcon_h1_05b,E0-REF,P3,squad_v2,dev,200,f1,0.051202354134142536,0.0,0.051202354134142536,,,,,0.0,0.10139080026562879,0.0,0.0,,,7389.347917247796,71.8290357068593,
task_eval,20260702_000906_falcon_h1_05b_E0-REF_nq_open_dev_P3,falcon_h1_05b,E0-REF,P3,nq_open,dev,200,f1,0.022599849223458302,0.0,0.022599849223458302,,,,,,,,,,,5516.31294546416,66.04111308149442,
task_eval,20260702_000953_falcon_h1_05b_E0-REF_truthfulqa_mc1_dev_P3,falcon_h1_05b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.285,0.285,0.285,,,,,,,,,,,6936.532194633037,74.78608240045395,
task_eval,20260702_001248_qwen25_05b_E0-REF_nq_open_dev_P3,qwen25_05b,E0-REF,P3,nq_open,dev,200,f1,0.012856713320548944,0.0,0.012856713320548944,,,,,,,,,,,1874.0549008129165,224.78507690878607,
task_eval,20260702_001416_falcon_h1_tiny_90m_E1-INT8_nq_open_dev_P1,falcon_h1_tiny_90m,E1-INT8,P1,nq_open,dev,200,f1,0.015242067123131841,0.0,0.015242067123131841,,,,,,,,,,,15422.340338645736,27.403138519481665,
task_eval,20260702_001521_falcon_h1_tiny_r_06b_E0-REF_squad_v2_dev_P3,falcon_h1_tiny_r_06b,E0-REF,P3,squad_v2,dev,200,f1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,8976.179680271307,59.805277894425565,
task_eval,20260702_001817_falcon_h1_tiny_r_06b_E0-REF_nq_open_dev_P3,falcon_h1_tiny_r_06b,E0-REF,P3,nq_open,dev,200,f1,0.010303168192365686,0.0,0.010303168192365686,,,,,,,,,,,8733.573804814368,52.422759933788775,
task_eval,20260702_001905_falcon_h1_tiny_r_06b_E0-REF_truthfulqa_mc1_dev_P3,falcon_h1_tiny_r_06b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.21,0.21,0.21,,,,,,,,,,,8908.063894689549,56.08671224090655,
task_eval,20260702_001916_gemma3_1b_E0-REF_squad_v2_dev_P3,gemma3_1b,E0-REF,P3,squad_v2,dev,200,f1,0.049439456052571586,0.0,0.049439456052571586,,,,,0.0,0.09789991297538927,0.0,0.0,,,3637.3768007964827,121.53364123908712,
task_eval,20260702_001946_gemma3_1b_E0-REF_nq_open_dev_P3,gemma3_1b,E0-REF,P3,nq_open,dev,200,f1,0.027959783898142392,0.0,0.027959783898142392,,,,,,,,,,,3352.4731850472745,109.09276369556642,
task_eval,20260702_002506_qwen25_05b_E0-REF_squad_v2_dev_P3,qwen25_05b,E0-REF,P3,squad_v2,dev,200,f1,0.032655227973841496,0.0,0.032655227973841496,,,,,0.0,0.06466381776998316,0.0,0.0,,,2572.1968994883355,231.45494006926418,
task_eval,20260702_002729_qwen25_05b_E0-REF_truthfulqa_mc1_dev_P3,qwen25_05b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.22,0.22,0.22,,,,,,,,,,,2261.195151373977,237.29014116541074,
task_eval,20260702_002743_gemma3_1b_E0-REF_truthfulqa_mc1_dev_P3,gemma3_1b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.255,0.255,0.255,,,,,,,,,,,4326.415303061949,115.29841229292218,
task_eval,20260702_003111_llama32_1b_E0-REF_squad_v2_dev_P3,llama32_1b,E0-REF,P3,squad_v2,dev,200,f1,0.05408665311163563,0.0,0.05408665311163563,,,,,0.0,0.1071022833893775,0.0,0.0,,,1325.3651154029649,327.7951865264598,
task_eval,20260702_003136_llama32_1b_E0-REF_nq_open_dev_P3,llama32_1b,E0-REF,P3,nq_open,dev,200,f1,0.057509528545622496,0.0,0.057509528545622496,,,,,,,,,,,1166.3503611006308,296.70625547640554,
task_eval,20260702_003313_tinyllama_11b_E0-REF_squad_v2_dev_P3,tinyllama_11b,E0-REF,P3,squad_v2,dev,200,f1,0.04252279718832576,0.0,0.04252279718832576,,,,,0.0,0.08420355878876387,0.0,0.0,,,2120.257637423929,230.14333792503905,
task_eval,20260702_003352_tinyllama_11b_E0-REF_nq_open_dev_P3,tinyllama_11b,E0-REF,P3,nq_open,dev,200,f1,0.03690488120376287,0.0,0.03690488120376287,,,,,,,,,,,1275.444649856072,209.3520360021373,
task_eval,20260702_003542_falcon_h1_15b_E0-REF_nq_open_dev_P3,falcon_h1_15b,E0-REF,P3,nq_open,dev,200,f1,0.02033483903035832,0.0,0.02033483903035832,,,,,,,,,,,4798.815468481043,94.20056768131982,
task_eval,20260702_003546_falcon_h1_15b_E0-REF_truthfulqa_mc1_dev_P3,falcon_h1_15b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.465,0.465,0.465,,,,,,,,,,,5303.663141090656,101.08809872568935,
task_eval,20260702_003820_falcon_h1_15b_deep_E0-REF_squad_v2_dev_P3,falcon_h1_15b_deep,E0-REF,P3,squad_v2,dev,200,f1,0.0517873698573537,0.0,0.0517873698573537,,,,,0.0,0.10254924724228456,0.0,0.0,,,14780.011352542788,37.58579002135535,
task_eval,20260702_004030_falcon_h1_15b_deep_E0-REF_nq_open_dev_P3,falcon_h1_15b_deep,E0-REF,P3,nq_open,dev,200,f1,0.020924114607233545,0.0,0.020924114607233545,,,,,,,,,,,12522.324109699111,34.72392550530052,
task_eval,20260702_004126_falcon_h1_05b_E2-Q8_squad_v2_dev_P2,falcon_h1_05b,E2-Q8,P2,squad_v2,dev,200,f1,0.025245554350740343,0.0,0.025245554350740343,,,,,0.0,0.04999119673413929,0.0,0.0,,,16735.001258145785,30.5474287379575,
task_eval,20260702_004221_falcon_h1_15b_deep_E0-REF_truthfulqa_mc1_dev_P3,falcon_h1_15b_deep,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.605,0.605,0.605,,,,,,,,,,,13709.84947736375,38.10872640819869,
task_eval,20260702_004529_qwen25_15b_E0-REF_squad_v2_dev_P3,qwen25_15b,E0-REF,P3,squad_v2,dev,200,f1,0.061036912072647734,0.0,0.061036912072647734,,,,,0.0,0.12086517242108462,0.0,0.0,,,2597.5835298153106,203.30793371267515,
task_eval,20260702_004554_falcon_h1_tiny_90m_E1-INT8_truthfulqa_mc1_dev_P1,falcon_h1_tiny_90m,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.175,0.175,0.175,,,,,,,,,,,18757.104999931762,27.589295829353922,
task_eval,20260702_004729_llama32_1b_E0-REF_truthfulqa_mc1_dev_P3,llama32_1b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.325,0.325,0.325,,,,,,,,,,,1450.0573142722715,321.0727109331152,
task_eval,20260702_004736_qwen25_15b_E0-REF_nq_open_dev_P3,qwen25_15b,E0-REF,P3,nq_open,dev,200,f1,0.03990048151623608,0.0,0.03990048151623608,,,,,,,,,,,1727.6037820789497,187.9194468719276,
task_eval,20260702_004858_qwen25_15b_E0-REF_truthfulqa_mc1_dev_P3,qwen25_15b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.405,0.405,0.405,,,,,,,,,,,2672.0433431921992,205.51656515227424,
task_eval,20260702_004957_falcon_h1_15b_E0-REF_squad_v2_dev_P3,falcon_h1_15b,E0-REF,P3,squad_v2,dev,200,f1,0.05081514165178688,0.0,0.05081514165178688,,,,,0.0,0.10062404287482551,0.0,0.0,,,5658.035136301769,96.89176182295736,
task_eval,20260702_004958_tinyllama_11b_E0-REF_truthfulqa_mc1_dev_P3,tinyllama_11b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.23,0.23,0.23,,,,,,,,,,,1304.8325609148014,204.68138841142738,
task_eval,20260702_005155_smollm2_17b_E0-REF_squad_v2_dev_P3,smollm2_17b,E0-REF,P3,squad_v2,dev,200,f1,0.05548505204931858,0.0,0.05548505204931858,,,,,0.0,0.10987139019667046,0.0,0.0,,,1896.7638589139096,222.75279742471818,
task_eval,20260702_005334_smollm2_17b_E0-REF_truthfulqa_mc1_dev_P3,smollm2_17b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.325,0.325,0.325,,,,,,,,,,,598.9855080365669,198.89279364956346,
task_eval,20260702_005337_falcon_e_1b_E0-REF_squad_v2_dev_P3,falcon_e_1b,E0-REF,P3,squad_v2,dev,200,f1,0.03733116687669232,0.0,0.03733116687669232,,,,,0.0,0.07392310272612342,0.0,0.0,,,7194.507918613963,72.37573008405683,
task_eval,20260702_005421_falcon_e_1b_E0-REF_nq_open_dev_P3,falcon_e_1b,E0-REF,P3,nq_open,dev,200,f1,0.015482064642930176,0.0,0.015482064642930176,,,,,,,,,,,6841.519296612823,66.18516768878014,
task_eval,20260702_005526_falcon_h1_05b_E2-Q8_truthfulqa_mc1_dev_P2,falcon_h1_05b,E2-Q8,P2,truthfulqa_mc1,dev,200,f1,0.435,0.435,0.435,,,,,,,,,,,21418.162521132035,19.60822389328215,
task_eval,20260702_005546_falcon_e_3b_E0-REF_squad_v2_dev_P3,falcon_e_3b,E0-REF,P3,squad_v2,dev,200,f1,0.05190643227327359,0.0,0.05190643227327359,,,,,0.0,0.10278501440252194,0.0,0.0,,,9657.10334290634,53.25197754264018,
task_eval,20260702_005556_qwen25_05b_E2-Q8_squad_v2_dev_P2,qwen25_05b,E2-Q8,P2,squad_v2,dev,200,f1,0.026304330366568603,0.0,0.026304330366568603,,,,,0.0,0.05208778290409624,0.0,0.0,,,13742.284171653446,42.49874240339477,
task_eval,20260702_005806_falcon_e_3b_E0-REF_nq_open_dev_P3,falcon_e_3b,E0-REF,P3,nq_open,dev,200,f1,0.020240023285647977,0.0,0.020240023285647977,,,,,,,,,,,8552.203635552432,50.69008416341289,
task_eval,20260702_005827_falcon_e_3b_E0-REF_truthfulqa_mc1_dev_P3,falcon_e_3b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.33,0.33,0.33,,,,,,,,,,,8018.033132021083,53.34956470304737,
task_eval,20260702_010408_smollm2_17b_E0-REF_nq_open_dev_P3,smollm2_17b,E0-REF,P3,nq_open,dev,200,f1,0.03834813839786086,0.0,0.03834813839786086,,,,,,,,,,,1519.1167526808567,195.67141165944153,
task_eval,20260702_010526_qwen25_05b_E2-Q8_nq_open_dev_P2,qwen25_05b,E2-Q8,P2,nq_open,dev,200,f1,0.009548176461155503,0.0,0.009548176461155503,,,,,,,,,,,23465.164572864305,23.22129236482927,
task_eval,20260702_010649_falcon_e_1b_E0-REF_truthfulqa_mc1_dev_P3,falcon_e_1b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.26,0.26,0.26,,,,,,,,,,,5991.292867243756,59.83112464467136,
task_eval,20260702_011724_llama32_3b_E0-REF_truthfulqa_mc1_dev_P3,llama32_3b,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.555,0.555,0.555,,,,,,,,,,,2613.49406604073,197.2363442413203,
task_eval,20260702_011747_phi35_mini_E0-REF_squad_v2_dev_P3,phi35_mini,E0-REF,P3,squad_v2,dev,200,f1,0.04845108851413408,0.0,0.04845108851413408,,,,,0.0,0.09594274953293877,0.0,0.0,,,3496.316122736316,155.00623779288765,
task_eval,20260702_012218_smollm2_360m_E1-INT8_squad_v2_dev_P1,smollm2_360m,E1-INT8,P1,squad_v2,dev,200,f1,0.17092875791133982,0.055,0.17092875791133982,,,,,0.10891089108910891,0.3384727879432472,0.0,0.0,,,2571.5895653760526,37.57237776541098,
task_eval,20260702_012228_phi35_mini_E0-REF_nq_open_dev_P3,phi35_mini,E0-REF,P3,nq_open,dev,200,f1,0.02854218336690941,0.0,0.02854218336690941,,,,,,,,,,,3280.2100171521306,142.62591526431783,
task_eval,20260702_012429_llama32_3b_E0-REF_nq_open_dev_P3,llama32_3b,E0-REF,P3,nq_open,dev,200,f1,0.06291205000935586,0.0,0.06291205000935586,,,,,,,,,,,2471.761007751338,168.3880087627853,
task_eval,20260702_012429_llama32_3b_E0-REF_squad_v2_dev_P3,llama32_3b,E0-REF,P3,squad_v2,dev,200,f1,0.080595701791718,0.0,0.080595701791718,,,,,0.0,0.1595954490925109,0.0,0.0,,,1885.6725106819067,184.9452935742467,
task_eval,20260702_012523_phi35_mini_E0-REF_truthfulqa_mc1_dev_P3,phi35_mini,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.635,0.635,0.635,,,,,,,,,,,3334.183761657914,151.01312383442064,
task_eval,20260702_012620_phi4_mini_E0-REF_squad_v2_dev_P3,phi4_mini,E0-REF,P3,squad_v2,dev,200,f1,0.04429713993312218,0.0,0.04429713993312218,,,,,0.0,0.08771710877845977,0.0,0.0,,,3332.5648690911476,172.14876571786147,
task_eval,20260702_012651_phi4_mini_E0-REF_nq_open_dev_P3,phi4_mini,E0-REF,P3,nq_open,dev,200,f1,0.0338278126352154,0.0,0.0338278126352154,,,,,,,,,,,2540.9054997575004,160.87674519047312,
task_eval,20260702_012942_qwen25_05b_E1-INT8_squad_v2_dev_P1,qwen25_05b,E1-INT8,P1,squad_v2,dev,200,f1,0.1445548458331931,0.03,0.1445548458331931,,,,,0.0594059405940594,0.28624721947166953,0.0,0.0,,,3740.0941404898185,43.3555700727369,
task_eval,20260702_013027_qwen25_05b_E2-Q8_truthfulqa_mc1_dev_P2,qwen25_05b,E2-Q8,P2,truthfulqa_mc1,dev,200,f1,0.215,0.215,0.215,,,,,,,,,,,6091.075644585071,101.0964450028293,
task_eval,20260702_013558_falcon_h1_tiny_r_06b_E2-Q8_squad_v2_dev_P2,falcon_h1_tiny_r_06b,E2-Q8,P2,squad_v2,dev,200,f1,0.03487439653907034,0.0,0.03487439653907034,,,,,0.0,0.06905821096845612,0.0,0.0,,,12223.493294285145,41.94186596324411,
task_eval,20260702_013635_falcon_h1_tiny_r_06b_E2-Q8_nq_open_dev_P2,falcon_h1_tiny_r_06b,E2-Q8,P2,nq_open,dev,200,f1,0.006838108839146399,0.0,0.006838108839146399,,,,,,,,,,,9550.668683148688,42.93801720160275,
task_eval,20260702_013635_gemma3_1b_E2-Q8_nq_open_dev_P2,gemma3_1b,E2-Q8,P2,nq_open,dev,200,f1,0.0302033039471819,0.0,0.0302033039471819,,,,,,,,,,,48002.94578376692,12.796096004949076,
task_eval,20260702_013635_gemma3_1b_E2-Q8_squad_v2_dev_P2,gemma3_1b,E2-Q8,P2,squad_v2,dev,200,f1,0.0672372927159429,0.0,0.0672372927159429,,,,,0.0,0.13314315389295625,0.0,0.0,,,7709.049433582695,43.61247873323906,
task_eval,20260702_013640_falcon_h1_15b_deep_E3-Q5_nq_open_dev_P1,falcon_h1_15b_deep,E3-Q5,P1,nq_open,dev,200,f1,0.019669305629909407,0.0,0.019669305629909407,,,,,,,,,,,40815.06738280528,10.233526951370006,
task_eval,20260702_013640_falcon_h1_15b_deep_E3-Q5_squad_v2_dev_P1,falcon_h1_15b_deep,E3-Q5,P1,squad_v2,dev,200,f1,0.18522921747465326,0.085,0.18522921747465326,,,,,0.16831683168316833,0.3667905296527787,0.0,0.0,,,28833.722692419542,9.217183118751812,
task_eval,20260702_013640_tinyllama_11b_E3-Q5_squad_v2_dev_P1,tinyllama_11b,E3-Q5,P1,squad_v2,dev,200,f1,0.19786800996880255,0.095,0.19786800996880255,,,,,0.18811881188118812,0.39181784152238125,0.0,0.0,,,10052.776145039825,24.860191772801507,
task_eval,20260702_013640_tinyllama_11b_E3-Q5_truthfulqa_mc1_dev_P1,tinyllama_11b,E3-Q5,P1,truthfulqa_mc1,dev,200,f1,0.195,0.195,0.195,,,,,,,,,,,16806.157701094635,23.01084371542792,
task_eval,20260702_013641_falcon_h1_15b_deep_E3-Q5_truthfulqa_mc1_dev_P1,falcon_h1_15b_deep,E3-Q5,P1,truthfulqa_mc1,dev,200,f1,0.495,0.495,0.495,,,,,,,,,,,18804.37903074897,29.05065387382402,
task_eval,20260702_013641_qwen25_15b_E3-Q5_nq_open_dev_P1,qwen25_15b,E3-Q5,P1,nq_open,dev,200,f1,0.017330586292101286,0.0,0.017330586292101286,,,,,,,,,,,43888.11188225751,11.977787050705434,
task_eval,20260702_013642_qwen25_15b_E3-Q5_squad_v2_dev_P1,qwen25_15b,E3-Q5,P1,squad_v2,dev,200,f1,0.14061511176864297,0.035,0.14061511176864297,,,,,0.06930693069306931,0.27844576587850095,0.0,0.0,,,34583.88581534033,12.870647654858354,
task_eval,20260702_013646_internlm25_18b_E3-Q5_squad_v2_dev_P1,internlm25_18b,E3-Q5,P1,squad_v2,dev,200,f1,0.2691723977220383,0.135,0.2691723977220383,,,,,0.26732673267326734,0.5330146489545313,0.0,0.0,,,12268.383966244292,11.097980253618198,
task_eval,20260702_013727_gemma3_1b_E2-Q8_truthfulqa_mc1_dev_P2,gemma3_1b,E2-Q8,P2,truthfulqa_mc1,dev,200,f1,0.205,0.205,0.205,,,,,,,,,,,12286.44769602106,40.386766179893286,
task_eval,20260702_013907_smollm2_360m_E1-INT8_truthfulqa_mc1_dev_P1,smollm2_360m,E1-INT8,P1,truthfulqa_mc1,dev,200,f1,0.195,0.195,0.195,,,,,,,,,,,1493.9286813116632,34.17943020928455,
task_eval,20260702_014158_llama32_1b_E2-Q8_squad_v2_dev_P2,llama32_1b,E2-Q8,P2,squad_v2,dev,200,f1,0.026203594167550623,0.0,0.026203594167550623,,,,,0.0,0.05188830528227846,0.0,0.0,,,16300.568282459863,27.55351340653556,
task_eval,20260702_014238_gemma3_1b_E1-INT8_squad_v2_dev_P1,gemma3_1b,E1-INT8,P1,squad_v2,dev,200,f1,0.26863343075047513,0.17,0.26863343075047513,,,,,0.33663366336633666,0.5319473876247032,0.0,0.0,,,2057.6305618311744,31.004113805364685,
task_eval,20260702_014338_phi4_mini_E0-REF_truthfulqa_mc1_dev_P3,phi4_mini,E0-REF,P3,truthfulqa_mc1,dev,200,f1,0.645,0.645,0.645,,,,,,,,,,,2212.9947070986964,165.11983206026898,
task_eval,20260702_014957_llama32_1b_E1-INT8_squad_v2_dev_P1,llama32_1b,E1-INT8,P1,squad_v2,dev,200,f1,0.13951601318790796,0.03,0.13951601318790796,,,,,0.0594059405940594,0.2762693330453623,0.0,0.0,,,1111.0072299768217,82.84073054263084,
task_eval,20260702_015058_llama32_1b_E2-Q8_nq_open_dev_P2,llama32_1b,E2-Q8,P2,nq_open,dev,200,f1,0.02047124484842966,0.0,0.02047124484842966,,,,,,,,,,,15763.816794203594,34.43454173836605,
task_eval,20260702_015523_internlm25_18b_E3-Q5_truthfulqa_mc1_dev_P1,internlm25_18b,E3-Q5,P1,truthfulqa_mc1,dev,200,f1,0.4,0.4,0.4,,,,,,,,,,,8221.255517349346,25.141019324999256,
task_eval,20260702_015523_llama32_3b_E3-Q5_nq_open_dev_P1,llama32_3b,E3-Q5,P1,nq_open,dev,200,f1,0.027937654765248683,0.0,0.027937654765248683,,,,,,,,,,,16295.473306239583,31.24282214007157,
task_eval,20260702_015523_llama32_3b_E3-Q5_squad_v2_dev_P1,llama32_3b,E3-Q5,P1,squad_v2,dev,200,f1,0.2864867639089768,0.19,0.2864867639089768,,,,,0.37623762376237624,0.5673005225920333,0.0,0.0,,,32055.66395642003,13.742835935864047,
task_eval,20260702_015523_llama32_3b_E3-Q5_truthfulqa_mc1_dev_P1,llama32_3b,E3-Q5,P1,truthfulqa_mc1,dev,200,f1,0.465,0.465,0.465,,,,,,,,,,,32548.425386568997,15.107544925894599,
task_eval,20260702_015523_phi35_mini_E3-Q5_nq_open_dev_P1,phi35_mini,E3-Q5,P1,nq_open,dev,200,f1,0.022451399087671298,0.0,0.022451399087671298,,,,,,,,,,,60622.3462619551,8.555820155437058,
task_eval,20260702_015523_phi35_mini_E3-Q5_squad_v2_dev_P1,phi35_mini,E3-Q5,P1,squad_v2,dev,200,f1,0.3936367772249844,0.28,0.3936367772249844,,,,,0.5544554455445545,0.7794787667821474,0.0,0.0,,,28000.266208100365,14.109479284931265,
task_eval,20260702_015523_phi35_mini_E3-Q5_truthfulqa_mc1_dev_P1,phi35_mini,E3-Q5,P1,truthfulqa_mc1,dev,200,f1,0.585,0.585,0.585,,,,,,,,,,,62244.77435797569,8.546193157063112,
task_eval,20260702_015810_llama32_3b_E4-Q4_squad_v2_dev_P1,llama32_3b,E4-Q4,P1,squad_v2,dev,200,f1,0.25630104044472035,0.165,0.25630104044472035,,,,,0.32673267326732675,0.5075268127618225,0.0,0.0,,,15488.444124386879,19.944899389317296,
task_eval,20260702_015821_phi35_mini_E0-REF_truthfulqa_mc1_dev_P2,phi35_mini,E0-REF,P2,truthfulqa_mc1,dev,200,f1,0.55,0.55,0.55,,,,,,,,,,,4024.239102671854,133.7477972484857,
task_eval,20260702_020123_llama32_3b_E4-Q4_truthfulqa_mc1_dev_P1,llama32_3b,E4-Q4,P1,truthfulqa_mc1,dev,200,f1,0.46,0.46,0.46,,,,,,,,,,,14225.039277246688,29.4572969461643,
task_eval,20260702_020123_phi35_mini_E4-Q4_nq_open_dev_P1,phi35_mini,E4-Q4,P1,nq_open,dev,200,f1,0.021019190992548814,0.0,0.021019190992548814,,,,,,,,,,,26871.884815971134,18.621509257774495,
task_eval,20260702_020123_phi35_mini_E4-Q4_squad_v2_dev_P1,phi35_mini,E4-Q4,P1,squad_v2,dev,200,f1,0.37860579407262845,0.285,0.37860579407262845,,,,,0.5643564356435643,0.7497144437081751,0.0,0.0,,,42812.93036623043,10.519635105945587,
task_eval,20260702_020123_phi35_mini_E4-Q4_truthfulqa_mc1_dev_P1,phi35_mini,E4-Q4,P1,truthfulqa_mc1,dev,200,f1,0.61,0.61,0.61,,,,,,,,,,,45575.95241267467,12.06107267400767,
task_eval,20260702_020123_phi4_mini_E4-Q4_squad_v2_dev_P1,phi4_mini,E4-Q4,P1,squad_v2,dev,200,f1,0.39279715433583945,0.28,0.39279715433583945,,,,,0.5544554455445545,0.7778161471996821,0.0,0.0,,,25030.386236589402,2.776663238773395,
task_eval,20260702_020222_llama32_1b_E2-Q8_truthfulqa_mc1_dev_P2,llama32_1b,E2-Q8,P2,truthfulqa_mc1,dev,200,f1,0.33,0.33,0.33,,,,,,,,,,,5777.077396868262,28.46808321499323,
task_eval,20260702_020237_phi4_mini_E4-Q4_nq_open_dev_P1,phi4_mini,E4-Q4,P1,nq_open,dev,200,f1,0.02568898656449112,0.0,0.02568898656449112,,,,,,,,,,,68733.44493209152,9.354696996189043,
task_eval,20260702_020237_phi4_mini_E4-Q4_truthfulqa_mc1_dev_P1,phi4_mini,E4-Q4,P1,truthfulqa_mc1,dev,200,f1,0.455,0.455,0.455,,,,,,,,,,,21782.951594244223,9.244561077532891,
task_eval,20260702_020659_tinyllama_11b_E2-Q8_squad_v2_dev_P2,tinyllama_11b,E2-Q8,P2,squad_v2,dev,200,f1,0.02121631071676469,0.0,0.02121631071676469,,,,,0.0,0.042012496468840976,0.0,0.0,,,16314.981249057455,16.607729272944933,
task_eval,20260702_020829_tinyllama_11b_E2-Q8_nq_open_dev_P2,tinyllama_11b,E2-Q8,P2,nq_open,dev,200,f1,0.01478434517908202,0.0,0.01478434517908202,,,,,,,,,,,3127.8059476742055,23.321570734057264,
task_eval,20260702_020959_tinyllama_11b_E2-Q8_truthfulqa_mc1_dev_P2,tinyllama_11b,E2-Q8,P2,truthfulqa_mc1,dev,200,f1,0.205,0.205,0.205,,,,,,,,,,,9048.806884024525,31.71200268686849,
task_eval,20260702_021014_phi4_mini_E3-Q5_squad_v2_dev_P1,phi4_mini,E3-Q5,P1,squad_v2,dev,200,f1,0.3935107688549804,0.285,0.3935107688549804,,,,,0.5643564356435643,0.7792292452573869,0.0,0.0,,,27259.253600822994,2.5041241290076135,
task_eval,20260702_021216_tinyllama_11b_E0-REF_squad_v2_dev_P1,tinyllama_11b,E0-REF,P1,squad_v2,dev,200,f1,0.07213241255904361,0.0,0.07213241255904361,,,,,0.0,0.14283646051295765,0.0,0.0,,,1005.1743233995512,199.5758433892969,
